CUSTOMER_ID,COUNTRY,EMAIL,PHONE,TAX_ID,ADDRESS,ZERO_POPULATION_FIELD,FULL_POPULATION_FIELD
CUS0000636,US,SELU2COIP98203Y,,YK7UEMTBN,9N83SSMB7G6M0PKN2ALYYP6KA4HWT9F9UHOOGE46,,Z25EI99ICODJ
CUS0000637,FR,RCW6LPAN0AY2574HKR4LYUV3,S04QXGTUO2,,W2TT78JUI0DH7XGGHU14P,,EU31S05CXD
CUS0000638,FR,A8M6NEOQ1UDL5U61DPTWYMPN8JP,IRU2DVEUV4,,,,M88AMKRJ3FY
CUS0000639,US,K6Y3Q40LN4BN9WR492L07G,,HJLRFLOI6A,,,WPQG6XR
CUS0000640,DE,8KU87PFQADOW,MK6J14MUTA,,8YX2G161IFMJXD70L808UYSNT2YD78LNBKX82L,,SZ3NZNEZMPB9SYC
CUS0000641,US,J6APNZTD6S5SFF1PQOCOGD,,Y0PY1LJ7R,TESA8V3YJKWEGA6T71FCY0CDLYAS0B,,VM6GYITREB0Y58
CUS0000642,DE,OJE1WDLRJN7MWRQA3EEA3K7XB,WB112GQ8VO,,,,FQ3UWQEK9KSL
CUS0000643,IN,69EWLD6WIH2Z9AH,,,1KVCUD4OIREOSPDPKXCK5QZJP9O6SSDO4ZWQNRJ9W7BMOB70,,90PIC6UBV
CUS0000644,US,65GVBUH9IN35KGDD4Q,OGE4H5QABM,WZ76R7ZV5N4,YZYA2IOZYDS4QGJA9G8AM17N6JW,,SATNPXHZBIZV4
CUS0000645,FR,09S9DNG1MZ47E3UJQ9EPVP5,K6OOANWPXI,,,,8WML93PSBFFQ5
CUS0000646,DE,R5M23CRC038ETXYV42OY,MQBV4NZ8GD,,SH5U1RNC4KG,,33E1GYU63LO0P
CUS0000647,DE,CQ8V2902HJYU4,,,9JHK5986XKQEZB,,9VXM3ODRN3
CUS0000648,FR,UXZ5B5H1QQ9GRTAADRC2X0CJPH,TC25K07KL9,,TJ3NRQ5JXH4M00UR2X639P4EDUMJWD1,,9UMZAG
CUS0000649,FR,BQDKWYDCSHMG0Z53W,2HJ23G21NU,,L3KBSN69G503ZIK2CJWTPEZOEU6T,,IV0DSY36KCN1
CUS0000650,US,UWCLZEPQB4OFI,1Y21ZUSAUO,RKH0ROVOK6,,,AX9EP7CV2OLHOY2
CUS0000651,FR,XI0HUHB2AWX5AXKXC9Z8,SFIMV81LU9,,ZPU1BCYLVWEXF42XEM4,,NEL3MRQV7B
CUS0000652,US,1KHMR0FZRYEUJ1VPJJIQ2C6GA,K2E98RC9QP,T9HIZ6H5PAA7,,,AV6C8HRBMNSBVC
CUS0000653,US,VYOV71CLGPE,T0BIEKS121,J6HJW7MZKD3,,,QUELYAJAPOFQ1
CUS0000654,DE,5H0ZW56GNBSWDTP6ZSGZR,JUMIIOB4JR,,,,YQGL0GNXX5QU
CUS0000655,FR,U6MPTC7OXR,,,,,67W86HLA1YXY
CUS0000656,IN,0J31KIP08PFL4VOQH8NWV49CKI6BF,,,0ISXBIYSR3O,,GSPEBNLPH
CUS0000657,FR,,,,,,15Q44IDGFDS
CUS0000658,US,QP39LZBF8244WOMSJIUNOIIQIX,,42L33QX2VDKG,,,FGS7T1C
CUS0000659,IN,7OZ8586TLBS3V9PX,,,,,YPL7V
CUS0000660,IN,DJUT0F04S0227E771N0FOUSUIEH9V2,DFR3N551IZ,,,,WS53F49JIBC
CUS0000661,US,GQL600DZLU,UVGQCZ2GA6,AQW64LRKL,Z1WIT7MCWH3H3JVELNQNPUO13X24,,YV84UDN
CUS0000662,US,2FQA44EL6B0FC4QZZ05R4JF3HKSOXY,DNJWMYXJXU,Y5NUA49FD5L7,,,YR0ELYFQNZPG
CUS0000663,FR,VZTQOCUEVZZNBDZMYJHDWEYQ,DT6GFNXM4P,,,,KU8Z234DVXT7C4F
CUS0000664,IN,YGUS9L4ADIPNGNIZ6M4Q0BKEP188S,4FIE7RLXEW,,,,XV9KJOXXI8U95B1
CUS0000665,IN,J9LOPWJ8275GXM,T5K07T5R0R,,,,7PGAH9W
CUS0000666,US,84UZTWBV8HA,GA99055QQ5,FN2891YMYSYV,OT22R0OM4JJ1K6HEWALN5SN9,,UDUKHSAUA
CUS0000667,DE,B41KERW52P0YB8UH9F2T5OY,277W72T6WX,,H8QQQYE1PULV4Q444RP2KFJO6,,YEF974VX58
CUS0000668,IN,CBDUAUSWH2OYU9X,EORTLS0I4G,,,,0VPMX
CUS0000669,IN,,U8BZK6LHZA,,5U469J4M31PD43O6P1Y0B556UVADSRXC2IZKBFB2OLJZW,,SYPBVTFW15
CUS0000670,US,UN92KRU9F93C66TA5VUM9AXM,,4J17NXC3BWF,,,2LEI8GUY9P9
CUS0000671,FR,47VO29JHSKTFO4G,1MC7X7NC09,,N17H12KM8Z1V0CZ44XWW2PUSGAU24IWASCLV869EB8,,2JNV56SX4JC7B
CUS0000672,IN,BSFXD3TPHZYA7,,,FVXY1FOSBR2WCCCTV,,9II4BZCYTTPV1W6
CUS0000673,US,,N9NZS5IKTX,6G5C7OPWESL,0ZPCCCQWN9BR9805KUGTAYH2D62NE5A6HZ089GOBO8SYGL9GXD,,0YJX2OHJW
CUS0000674,IN,2Z62ZLKW5T5RXC,,,,,H3OOFV5G1CRL
CUS0000675,FR,,,,2F0VCQQGXL1QSW6J0SXQFHO39C,,IBM9M2PZUKT
CUS0000676,IN,,,,SHT1QRAK1HMWMSJUWVYF9MJ1JFN8QHXWEAWRIXJ4V,,6D6R7LA2K4EJZ
CUS0000677,IN,LN57GPJ04K2,0I2212S1V6,,,,Y823SJSRM
CUS0000678,US,W5KZ06QAVOZ126NLCMEZHNG42,,PTCN98OMMGU,,,6BGZZR
CUS0000679,US,I8DHO67XMEHWRP48GX5PQFU,,BY1A60LPY,ZCJ0LJT59IJVG9J1GPVC0IED7SCE,,5BZI7EC4WL17Z0
CUS0000680,DE,N09FZ9KHSC2O4MD73FRMBMAJBDV,,,,,4ALS5
CUS0000681,DE,2787KEOK3O8HVLJNLI3L,,,HSP9S5XSPF68,,R38DD4LR1NZ07P
CUS0000682,FR,,BRV8P85XCA,,,,DMH2J
CUS0000683,US,OX6ASMNPHX00,DFTZBFMNUL,1KLYDNEYR,ZOOHYGSD9JMGAE4F2HSU3QCVHXB9EAAV02,,K0OXXF41PX
CUS0000684,IN,BJL7Y4GDZ0U1BKSKM,22SFTCX4F5,,I55WKZHU7377HZ9PG4G,,EQKQHK
CUS0000685,DE,TXT02NEN2E4QFA0ZUTUD8W4AMQ,F5ZF3BYGNC,,2N8OF7F3KBPU4YW1QA,,USIZD29JSEH0RNR
CUS0000686,IN,HQ4USZ1JR7JI,1SIEF16QZD,,WGVJPR1ZUJE5S1QUMOG1RUA1CUSGGN4GOS1PGA58C481U2YD,,OARGURS5T5PPR
CUS0000687,IN,4P14CG16XJXPE4UDQAN4BFH7UZ92RB,,,BUWCW4J6E7R2JYZ6DZNLSE1GFWRCYL56B68DZ6MFHJH3VI,,NPFLVY5
CUS0000688,FR,N7W1H1L3HQ,L55MJMU5O5,,,,TJAQLC2P4QHX63E
CUS0000689,DE,VIVOAXW955O,5N3W3JO7G1,,,,JFPUGGEPNDGB4V
CUS0000690,IN,LQZR7SGKNII,C94P7U4DTN,,P4A7W927N4KHOH19,,7AN2E
CUS0000691,DE,E28TR89P8AM2R2O8H,2DQRZKTXUT,,AAUOWU67INQ9GH6B9LO7UDI8R549KV65WO3EX1SGU,,NC2BY005
CUS0000692,US,NOFGE1FGVVOBP5NHMQDO55,,AN5NB0G8IDAS,,,JGZLR2TIT19R
CUS0000693,FR,UD1VIBVOY2HIB2KCW49BO,A8G08QRU1U,,,,F2QSLCUQDXFXU
CUS0000694,FR,ALDHZ5UPCBEOQFTCW8,BEQR1WT7QA,,,,BS0QW
CUS0000695,DE,7NS82WKX0BS9JSZ1IU21DF,,,VFF6HKGYWLXD9HXVBTPGVB2E5QE1R44YMGCOKPH3,,TYG06QSRY0
CUS0000696,DE,6LQTF8OL6EFP2IRR5K3UFRT7TBATYV,,,,,JS9659B4P4Z40Q
CUS0000697,FR,,UPRJWHG83H,,2T21311ZDFHMXKYQIVNH215A7W02UHBX1N05CTR244HR,,DIXBFXXSQSC8
CUS0000698,DE,IXYN5QR9RWVV4Y0NPVRL,BVNA2K44I7,,,,U695D9RK1ZB
CUS0000699,IN,8BL31TQ8LSMXCD4ZG1WO453,,,5G0SEHYM1VB4LVLWCGYEW147D46,,CB7EMNTBJN4TOL1
CUS0000700,IN,SG9AFYWHHLT0QCPEG8,GQ1WWGFJBM,,,,XY11Q
CUS0000701,IN,M9N4WSK76TYP44PT9UD,,,24IF3NEZKWCVWMK12JRT6,,935P67RFK71
CUS0000702,FR,4Q58YFDSB2YKYYULSGU5OE6DJ,QEA3GEIRPP,,1X27GSZOWUBFNXNEFBHU6,,FO4DCE3R
CUS0000703,IN,X0B5OALG2N3NP4CFAGSK0KE9,,,QAA0EN7YVR1ZDKUFRPV8,,FE9BCTVDFUPE
CUS0000704,US,0DJ4ZMR5510DUQ6VYJU4,KLTZQDYQ60,5VQG7K55G,,,YDX9BE
CUS0000705,FR,W5C9KZ59YUCQRSFTRIQJ,,,B78DWCEVHO260L06Q2CSJQE06HSJA2Y8F2AC18EQO1X4JO3Z0G,,3FUCB5
CUS0000706,FR,WH8AA249QL6SXX31G7144C11,KL9OTHQNAJ,,2LX58OM13RD7GKCWRS3Z,,BFLKVZID8N0GA
CUS0000707,US,CEZKDZP3DOXVWGUHZ2YE10JZW,,MYDIXPY65MJD,,,C9BYRB293N
CUS0000708,FR,,,,SHDDA1YU8S6SPOBAR1DOU0,,5CYRP4XASS3DU9P
CUS0000709,US,I57BK31QXH,,DUDH8U5VT,6A8SL5TBYK6K6UA2KWUOLAXI8XEUXDHMVKQ3FF2964WA,,H7RF6BWFSGIBA5
CUS0000710,DE,RXEV1NNJ40J,,,Q2O63MCJXLNDYDX0M0C2FJTHN4NTFIU8EO1YSM1TN1WMFT,,RX09HXC8UGSYOG
CUS0000711,FR,40OPCIMARJNPO77PGYAJUBJ5BQAB,,,1Y16T3C5JYCK3U4601M06BWN5M7D97JMMC3BF8KS35D3,,IGA60MZ37L6
CUS0000712,US,,,AAYZ67EK5DTK,RYU6B18E2IKSG32ANHC9D7NQ9A8WQQ739CR8PMQ0U8Y3,,DLGNE6B110T
CUS0000713,US,4TOB759AN27LVP2GI0775BSFVU58GP,,MESKH4VYIR4R,,,58K2OC
CUS0000714,DE,401IC7TA27RZQAHV22S0YIH56U1VI,TJQV91Z3LL,,3KI04RC1BGUQG,,9087NPIM
CUS0000715,FR,Q160L01FDOXZX5R9D9TM5,,,K0J4OXAZCDEJ10SYC1ESCFADG1ZWU,,CDG47RZI
CUS0000716,FR,KAULIV963MD5MKG0ZXZGC2D8ZEH5FN,,,JWCB0RLJ30QPTT0VI1WDUMS55QFF0AK6XWM985VW95ULDQEWUK,,ODGZROB
CUS0000717,IN,53RSSOOJTW3715,,,,,3IQZR4J6NSGA
CUS0000718,FR,BC29SSL6KPEY,,,6I1W6W4DLS7EAVX4FX,,OQWYWHJOS
CUS0000719,IN,,B6B0NEPVSP,,8RUB4NHJ7KEGELZTJG6FUQQ596N33D5DXB2BXB,,NL2ZLQMI1V2
CUS0000720,IN,7DQ5C46P2755VKM1MYG7TXRRG,,,,,X2J7KZJBG0WGU
CUS0000721,DE,285GXVOMNE2OENT5VYE,,,3YXDJHBBCK571TW7,,DAWHIUO6D0MG
CUS0000722,US,5YNK93K5SYLLZ64U,WKQN85IB2U,MGTTQRHYRUYL,,,J52EW
CUS0000723,FR,,7VA2DUH8JW,,BMF812IB4WGRRX01E,,YAFVDRPRAFAL
CUS0000724,FR,3YT3X0ZX3MI44TFDVA17,JPPDT1LHT5,,,,VO3OAUNSK8A
CUS0000725,FR,0JMDYHWD4HD1,DO13DVDRHH,,421MGS02CYD93R0EJJ6OB6587T42866JQN3WZ7Z81L2Q6L,,2EUQ5
CUS0000726,DE,BHMNY2JFEUY27ERB8K8LS,,,HP2F0UDRKNGX0P48FOHEXG6EPYBBR2DT1TSQDW8EVGOQJ59F,,K18DB6
CUS0000727,FR,,7ESTF11YGG,,JRKA04D9BV7W9JRAQ45U4LSACODMFXE70F2W91L,,T30QGRW6NLXECF
CUS0000728,US,ONQIJ254D8UTK16LPXXQMR,FP7AHHUV4Z,GXGN8XXPKN4,N5PH3UKUJOJRPQJGNW41U1K9A5MOXBA0QUU7CT7KSC,,7YLXW72
CUS0000729,IN,B1KX63NYB7DXW8II0JMF03XB,MI2BNTGS24,,,,60N5FP284A7BV
CUS0000730,IN,9ELJOYV2XM5YRSVHKUYJKJA8NR0,,,,,YHN7D2E9YC1MQV
CUS0000731,US,7M7JJEYJ7YATL56X5GDP0M,,YV0LUCYTEIN,78A967YB7EFA3GSLNZBP06B6V96SQRN5IHML1550N9OEE,,O6TPC45VY
CUS0000732,DE,H9CE74R3KFOGHKYW2TYANDINGIE,2BTLPI5U78,,8UKB0NBQHYWI3KZ,,AWOGCB
CUS0000733,US,UEOZKJM8BEN2CLB,,TAERYYFPZ,5J5KCSXD9A1NWOPNXBHZL0IUECTRYH5PCXEVGNO,,2MDJSA4TFMV
CUS0000734,FR,PDOYO7X4RMOGU6BAB,,,JY5XCFT17PHRZXABOQXX6SYSKDG6GBINKAG,,79AZBH5WC3VHKY
CUS0000735,FR,BRZGZKJ6SM1W1895KAJAQ,,,,,OYVOS
CUS0000736,FR,FQSJ4H2SVNESXXWA9DD,1WT4MU1QI2,,,,FCB7KQUD7HQ1T2C
CUS0000737,IN,,SH5D1AKLXK,,FMQF20LL8BWTE5XRCGYP2C,,K9H2MNNZGB8K1
CUS0000738,DE,IDYSYR04YQ39W,D9QWDETPJW,,K61HAJ7WVG,,UVJAPL8
CUS0000739,FR,H8H7CWL7NCVMA15OA8ODO97SBG14,JEHBVA5G3C,,,,WRB1HTP63
CUS0000740,FR,TPHUX051U3KYL0OK4NKQO5CMFCU,GQEOTMB2Z7,,,,2Y9F1CWFG4AKR
CUS0000741,IN,,2QN3P8CENE,,MSEMW4H19J0HEGS3YKB2NQ384O,,UW0T2MEGZ
CUS0000742,DE,ZO4BA87RO9MCHT9X46GZX1,QE6CISSZL9,,1E3NQYC83N1MFQMF7FM2,,M7ATVAOA7ORHFZ
CUS0000743,DE,L4M909GNO4IK59G9EX,LX68PCLFMZ,,DPP6TE473ZAJ65TA4K0Q76EAVBPF048EL76P,,8VOD9JL27GR1WP
CUS0000744,DE,7JPLC2KT60GFV1KODY59BER,FREJ9AQS2G,,,,M0IS92T6VZLN2
CUS0000745,FR,OI230B0MVEP09D1X4SE09QO0Z,,,4X0F6RWOV42457XIRV6O0E86M,,KMYCSIRRUALWY5
CUS0000746,US,7LV98EZGAO20NKSAO6BTN5QFK,6YUUHA70G3,56NNFPITC,XSLWCEZX2XXU4T7YNJ9EA5AVZDVU4N7SHDZAB1YH,,EVMF2YZBKSSXY3F
CUS0000747,US,Y2V3VXQZBY9MRL0BX,T1ZYD8H63U,SGSBM0OT7,GIYHP2DKKNBSSNEKFMRUV2BC4LVZY95,,N0W27M2EXGD
CUS0000748,DE,534Y5XMIIRY4N3F04UV2HI,VQBK8RTN97,,2ZRHPYY5R8716ZA7471OFTH8PUCSDSSQ3RL3D2IXTRVJ490,,3K94RD3UF
CUS0000749,IN,YAP28K9BOU07HB9X85,4WBGMNLUZ2,,,,TZPF44E7ZL00
CUS0000750,FR,0EZOO9ZN8HPAMJ0IT70TBQZZXR,,,OZTRPQVSGIG3YKD8CEL7PQ6K8ABKBW,,SWZ71
CUS0000751,FR,FKNMFUITARH,,,,,3170FL4
CUS0000752,FR,,,,,,OPV1TJBF
CUS0000753,DE,2ZYF0LXD0SEANE8TE5PL,,,NQ1XXS1EIDO8R03L1Q,,6L6HTNVNVQLV1I
CUS0000754,FR,,,,FP6S3VEPQC3RF6UBX8IQDWUR0WEIDZB1GGW3N2JVPA,,YTOQRI9BU
CUS0000755,DE,KNGWD495PAV,,,PRNLKYJBVXXW,,J6T5XYW28OO
CUS0000756,IN,NEBWF866W2927L7AV4L,,,,,AE991X7S
CUS0000757,FR,B2SV0KUY3ANK2G862W72VD9CIC5VIC,3SNBZQ8Q45,,CJTQRA4PG4F8AHELDMZ5,,EZQI1FZ00R4EB5O
CUS0000758,DE,0XIB8PGMAAEYF7OLFVKC,SEYYRNC9YB,,,,GZ5INITY
CUS0000759,DE,,YDZD13P537,,KEQH8HCD3KB6Q48CGG3DWZR31V8X3X2BOOZ3UR5FBN47S8ZUK,,SUNMQ
CUS0000760,IN,8LB3CABJZ3WVQ2WM1SF1N7IVFG4JM,6KF4LYOPB8,,,,9A861FGKX
CUS0000761,US,DZU34IFGI2GZ7GA7G,,01OXIFVJ04M2,2AZ8071R0T,,WT19VM3S
CUS0000762,IN,32Y854OXFYYCOKP4BGQB,,,2EWGYOJODT55J,,FXWOO6
CUS0000763,DE,B1L96FU0ZDMB8D,7NQMRN0PU1,,52PS5JSQG13YJG85SPB0S5TIMIZ7PT74BLVG0K9C9TW,,I24NOGLV7GI
CUS0000764,FR,ORAQG2QQ31VLITZZ7VH0LE,3GPXJ9TUQ3,,UABW2QV7C500T837THO8PHL31C58PMWS8LIQXIS88HYAMXPTG5,,0GQGGGCGS
CUS0000765,FR,,,,,,6PU7QS9AGI34EI
CUS0000766,FR,,,,,,MAG2SR5QA7
CUS0000767,US,8KKCZQGYU9,,JP30QUI0U,7AKP9YU0L0CA9AX8BH,,AAPAAVM38J8Z7
CUS0000768,FR,JDMA3ED8E1KKN3YZKHXREWE9D2AI3I,,,TJ90NV8PTKYM985RUWFDJOPXX76W3J6OQZN7G1FBWU95XNBJ,,DTE13UKCL36GRV
CUS0000769,DE,,9H4K6RV7T8,,,,L0L97
CUS0000770,FR,B5LBD9BW3BF5SNU2UJIVWX06B9R,AGV9HINYJR,,,,S4CAIWHCZ2ITR1D
CUS0000771,DE,,KS845S3YPD,,,,8BGDC0P
CUS0000772,DE,F6AQICJKMAU4W3PN19L,,,,,WWIV609UY8
CUS0000773,DE,YR647KZT64HOCDDLVWQZQVP,6WIQ6SS3AS,,,,VYNM4
CUS0000774,US,GE7GZHM82XWURKL7GMPJ,3FF7AGY23S,YDQ8A7VJ2G,,,4QNT4Y78N
CUS0000775,FR,F743YTU7D8SMF0UKE2CBUMEI0BXU5T,VX821UXGK0,,C57P2NG7PWTGKPQULMLX7DLS,,GYL3RN
CUS0000776,DE,I60MI5DJNG3QCI7ECYA,,,,,NNR0ALYNP
CUS0000777,DE,ZL95CKVJGXFR,,,,,4IMY6X
CUS0000778,US,8XKYDJPVS4JKQCUXPCZ,,OBARX7I4X,,,5CX09OOVXWZP6
CUS0000779,DE,7J9QN2T7Y9CC,,,,,7A3IZYAS
CUS0000780,US,XBG3UAV0ZWU7CZU8Z5IKMKSL,BDZPEGC14G,YPVFFTJDJ9,JNK90HRAISVTIJQJKS,,DABGMI2
CUS0000781,IN,QPVD5GOVOKUYH50,7R05YSD833,,NYERA9MA3CDZPPYDI5MHV14K0E5M1LJSU,,423M8LTM6JER1K
CUS0000782,IN,7OM7FM6ULKNVBYJ,SCGRTEKTVK,,QXY2B7OOWCR0KMM3RHW,,ON726XFBVPCRV
CUS0000783,FR,D6LW4IOLMAA4A90E91T6T,S3WKGR9PXY,,,,II3ALVIXQGH
CUS0000784,US,,,0LTEJ10206B,,,UZT4C
CUS0000785,IN,KSUMJB1UROI0ESOTDN,JRMHCEV08P,,,,PELKXKZR2S
CUS0000786,FR,12YSSK60OC3,,,,,ECGIS
CUS0000787,DE,XZTIGH64TB,EDD2KMESLB,,NB0SDQFIED3CRNEBWXANFX7639UCY0A12WHRHQ7OWEVZBWHR,,DJEVO8YHGVHH
CUS0000788,US,,GQNXMQHCZG,UAQ5LUWNHC5M,LJA2JUC8TULTB9,,1IUOP
CUS0000789,FR,PEGRDB6HK2,,,IL772TEVQJWQMTVCJZ1QL4P81Z1R9EFCVEKI3JRMB15457O,,EA5A6IQD6OWFO
CUS0000790,IN,W3LD9LP1YFYKB,UHIYZD901H,,,,APBL4Z4N0
CUS0000791,US,ONNWCZZZ51AVWB7BCVDD9NC,XD6CWX1STE,EIQN0EZDXAL,C2ZFH6HT8N057QAPIF22RFH412VXBCRM5VMGV2WILUD8P9Z,,DN15S912XZ4XNU
CUS0000792,US,,SMI5A7GKD3,BN58FAHAP,,,PQGZAB3
CUS0000793,DE,8WHZZFB5ZQTRDROSZE1JIK32I1,RCKYBL7T0W,,,,UY86ZQNM2RWME
CUS0000794,US,S920FTTQOO2OYCD6V2VO3T2ZNG7,,LBAKSK58VKM,UEKH15ZA70CFBY1,,26KTIX0X9IN9VQ
CUS0000795,US,SVBO9ZM7MQYYB7HQS7Z,,ZVOL9OEWMB,GCS7571BEWD6OPRUEL7JQWRF6NM597GT5TJWB3T,,MWDD2
CUS0000796,FR,VACUMU4YDOZ2NNYERLQ4,F1OJU10ER6,,,,P0T8VE27K
CUS0000797,FR,4MDYEQZBF5QFYTBDDJU06MV1I,9444YVQAIO,,HSWHM2RAI8K0W1VLOY4XYL3XQVQAOT6P2XWVPZTK,,Q2CVQQ5ZW6MAE9
CUS0000798,FR,K2DRP68VJ72EW7ORROBI3P9UTRLRD,8AT167Y9C8,,,,L5KT23GHW
CUS0000799,FR,48FV0HZKE5NY4FP7,,,BNEHZ10H1KTZ8714ZLE6ILT3LIQ5,,12C3GZ2FR7W3J
CUS0000800,DE,LMUJ6DBMSEO2PQVRIS4GE,7LLE9HVF2F,,,,1341M
CUS0000801,US,TUP9MMZSKWUAOXPPLFCGKV,,2UESW24COG4A,IX9MLCERNVTXYMZ466O161P0TTT6HBZMI02MIBYBRISJ,,FLR2QN
CUS0000802,DE,48KDN64IHGIBN6J6MCGXAXWT51F19,,,Y6CPCTBAUR07BFMHRNP0AW5QMLGGHWRVIF4GYDEPYSE50UIBXT,,BBE07AGFVN0
CUS0000803,US,NTXMR5NIDA0CHXMVMBW,1LT9898BT5,Q0R9VUWGZ,KSCV2SGFNXMGAP6EZZ52BXJ,,6Y7CQMQJAC
CUS0000804,IN,U46M8CM4BN24NFJDX990T7WND3Q,,,,,WHRAU
CUS0000805,US,GPYE5CACR6WTGIMQ6GASUKUUPYJ,1FRRGJ82DE,MIHVJQG51,T6OKQCZVI0EIHY0T,,DAEEKNOBH03YVXY
CUS0000806,FR,,Y6TGSPTSZK,,B5QDUM6AVXARK7E18OZJV25LFB65L3SHDXFW36FXVV,,XK1QPUIIG4
CUS0000807,IN,JQ74K8DKBJE3LYUGPQJ,57HPGSXYIX,,DIREOBAHHNES1TTLFSP346B,,II44BI1DT3Z472L
CUS0000808,DE,1TEENWA21SY2K2ZMN06BC2HGS5UD,,,,,EJ4ASJ
CUS0000809,IN,,PIN9FTONH0,,,,4TT05C5HH7V
CUS0000810,US,X583IPDM5HUX7,ZTINZLTV68,YN2ER395WB7,,,EE57QTRDDJ5Q6QK
CUS0000811,DE,2NZY1DST8Z3HH87E0,52OS23S027,,,,PG77GU05
CUS0000812,DE,,VRWV23B3D4,,,,XVNBBE5MGQGJ4LW
CUS0000813,IN,9WY2IQDXXVKUG54,1UJZTJRN2T,,JBLIDREA0SZC3KYVKD,,R630D0
CUS0000814,FR,,CDPKHVYMLD,,1WCZYHV87Q,,ZQQEGBCK
CUS0000815,US,5ZCTD0JPLGXH3UHY4L0BV7,FRNRLLC5CS,FC33KKJ93Q,,,MZ5SK8ZCF5Z47
CUS0000816,FR,,,,,,NCWLJN
CUS0000817,IN,JN35VCRS7BZPLQR,,,,,HK0GZXUTI
CUS0000818,FR,4DIHTYEYCT4YEDJ1,,,,,CQM53C
CUS0000819,IN,3CVANU0KP2LRZRUZAS8WFFC,,,PLLZ5EHE56VHLWK3LEZSIJIJWP8QE92V4YF,,KKQX77P11A59
CUS0000820,IN,D6MM46NZHWLY07ZY7B8,,,0VPDBDLJ5XAM0BR4AJ9CPO2FQJHN4S2L5,,J06RUQK
CUS0000821,FR,,,,PZ6NJTB4L6FW6G0E6B6B89DQB,,2JRTVIL
CUS0000822,FR,IY5OI4LLJGUWPJUDGZ,,,2QXGFZVE1A8ZLSUGOM11A,,UJZZT4EF6FNI
CUS0000823,US,HF8QZVXD0N16VEY3,,XWEY02ZDLIMY,WGSP2ARMQJSG0J1MH534RRJLJGLTI,,4M6FBOQ2NG3UGC
CUS0000824,IN,8P9UA6NPK4GBTUNUFNU1M,,,,,EEYOMWQ2FWQN
CUS0000825,IN,,,,,,08JJCZ8IQV9C
CUS0000826,IN,,,,90G6F1LXSMGTUP0VG,,HO03SYF1G1A
CUS0000827,DE,2B4PY4FI5Q4A0XPEL,AY2I12JDRF,,MEGY292U9YQ5QAHJXWPH,,QZG1H
CUS0000828,DE,RDO3IY4VSW20DSFQIWDWZM0DN6V,,,LMHNJ156NTMW8XG330P6X6ZJJVRO50M0ZL65GE3H1XN,,WMRXD17V6I
CUS0000829,DE,D3J7VURH2NTOFTHQK,,,CZ3YJTJ9X5QCTBXK53BMXQ31YOD22,,EABZWGSB5K
CUS0000830,IN,GXCRHE5D6JJIDJUFNBALWCE,,,Q2LDWXUIP46MBQ5W4SUY8SSIYOMNP98T0VECNS,,ISFNCH1DZQQCM
CUS0000831,DE,PSH54MNSOC3H9JG8KFYB1MKOE7Y3,,,,,8DJP8
CUS0000832,IN,,,,,,W2UPW1T
CUS0000833,DE,MWS2L7ZPZKTB,,,JDOE4WEQUACBMX4I7YPVPFBY4O,,2YUNS8D
CUS0000834,IN,YZ7KP9X9WVLBEAHXTTT9T5JA2RDX,AMIKG23VDI,,7PEBNLARGDO5I6EDJ3LV2UWHJ1,,51NNB
CUS0000835,IN,3Y118LHK5S0KG,,,W9LXZWZKEKUCTTET5XN21M29LW0S6W81T,,WU55AUH90XDZ30
CUS0000836,DE,,AUIV063ATK,,5WC8DTZ0AYO6L6XCSG0J3VAKBKLVLHLO9A,,QYI5YPUGS
CUS0000837,FR,FUGIVRX9P8UOOV6SE1WOWVJI9,,,,,CE9F5
CUS0000838,DE,PEHFS1PN1B8GDUASUYG2RDBX,,,NQSWRKFBTKB6SF6L80URC392LUVCXTHVHDN3X23A2YB,,1RHNXG
CUS0000839,IN,,YUXX8K53D0,,I0HXYQB1B7L51HBAKO,,BQXYHV4
CUS0000840,IN,QM9W1MN4W6RFP8475AH97FFHOO4UK,RPKRF2A3GJ,,0PP65C6EMLLD6JLDTS7SPUH569G0QW4HCSJVBAL6S,,5CH8OG
CUS0000841,IN,NQCODV4KVF5OOPW7HO,KDFVJ509XS,,FY2AD0KC6IGIRA3,,SVNYJIHPVCG
CUS0000842,US,Y8UBIF7S6QWRR2JWS3,,S5QTIG2X0,AQYUGSTQT0X5T7ESUKUI668ZTY,,OBQPF49SJEPGO
CUS0000843,FR,5VQ7ON554I2HXQJKQHKUAN7NRGLS4,3JC2TE4WN4,,1PKP9953NOXKG,,M3XW8L0OKF7RX
CUS0000844,US,7W67F7HGRL9H59PSIA0QMMUVMTM,G2IARDNLSJ,MCBF3OHYMOI,A75KTQ46PB5HIFKX581EDJTH,,L4KRSXLC2YEWJ8N
CUS0000845,US,356WG1ZWDG8DDXRSBJ32YDHIOGYI,XFBCBNY08W,TP4P9R2F8RX6,ODLGLE8KM0M4IVHFI7CNFDJYJO2BXCY3S9,,KJKUSZVR5Y
CUS0000846,IN,,TXWDNYVOWS,,2KQ112YIK04YE5T2ARWVKJS,,X1QJX
CUS0000847,DE,DYRO4FZCMS65OEG1CHWYVPXLFGU,QAFWBQN3D7,,B76PV7XW6O1QUQ92X24QIWSKDTNY7K4UZ6Q57UD2714LU,,V7A8Z2
